company_name,sector,offer_price,shares_offered,underwriter_reputation,market_conditions,company_revenue,company_age_years,num_employees,exchange,ipo_outcome
CipherCapital8921,Consumer Goods,19.25,2594197,7,Neutral,42.7,28,89,NASDAQ,Success
HelixEnergy8922,Technology,18.49,37032238,5,Neutral,41.94,33,101,NASDAQ,Success
PrismHealth8923,Healthcare,48.99,2416143,2,Neutral,46.25,70,232,NYSE,Failure
FluxCorp8924,Finance,17.37,1860938,5,Bear,95.6,42,96,NYSE,Success
AetherInc8925,Finance,29.2,3201052,4,Bear,64.53,70,492,NASDAQ,Failure
TitanTechnologies8926,Consumer Goods,16.6,5553565,1,Bull,565.17,79,1495,NYSE,Failure
OrionSystems8927,Telecommunications,7.92,5461495,3,Bull,12.38,61,49,NASDAQ,Failure
StellarSolutions8928,Healthcare,10.87,1768370,3,Neutral,62.91,67,138,NASDAQ,Success
CrestGroup8929,Healthcare,24.61,1821124,3,Neutral,156.94,11,327,NYSE,Failure
SummitHoldings8930,Energy,28.52,2430335,8,Bull,8.45,60,79,NYSE,Success
PinnacleLabs8931,Healthcare,24.65,1575232,7,Bear,32.6,42,56,NASDAQ,Success
HorizonDynamics8932,Technology,35.62,950969,7,Bear,70.87,43,220,NASDAQ,Success
EclipseVentures8933,Telecommunications,24.43,19934281,7,Neutral,520.26,79,1938,NASDAQ,Success
RadiantGlobal8934,Industrials,13.63,2176166,8,Bear,66.99,21,78,NASDAQ,Failure
ForgeNetworks8935,Telecommunications,27.04,2303077,6,Bull,170.2,21,330,NASDAQ,Success
CatalystInnovations8936,Technology,21.86,2375963,9,Neutral,187.76,16,229,NASDAQ,Success
SynergyPartners8937,Technology,15.06,3016144,3,Neutral,0.87,3,10,NASDAQ,Failure
MomentumEnterprises8938,Finance,25.44,5049297,5,Bull,61.59,14,225,NYSE,Failure
ElevateDigital8939,Telecommunications,20.9,2052990,3,Bear,28.4,42,153,NYSE,Success
IgniteAnalytics8940,Technology,14.84,10214854,8,Bear,520.47,30,898,NASDAQ,Success
ThriveRobotics8941,Technology,18.38,5943542,6,Neutral,155.71,22,199,NYSE,Success
AlphaBio8942,Technology,40.72,2700915,8,Neutral,202.78,80,337,NYSE,Success
BetaPharma8943,Industrials,40.06,1679094,3,Bear,119.04,60,415,NYSE,Success
GammaCapital8944,Industrials,22.07,9673749,4,Bull,63.89,16,204,NASDAQ,Failure
DeltaEnergy8945,Consumer Goods,20.67,2779989,2,Neutral,191.2,76,275,NASDAQ,Failure
OmegaHealth8946,Technology,9.81,943402,6,Bull,52.88,52,141,NASDAQ,Failure
NovaCorp8947,Consumer Goods,47.45,9075277,5,Bear,374.81,35,1253,NYSE,Failure
ApexInc8948,Finance,33.72,1581163,7,Bull,10.98,30,60,NASDAQ,Success
ZenithTechnologies8949,Technology,29.25,7791163,6,Bull,258.99,64,375,NASDAQ,Success
VertexSystems8950,Healthcare,6.44,264535,1,Neutral,31.69,35,137,NASDAQ,Success
QuantumSolutions8951,Finance,20.5,2261044,2,Bull,151.29,58,311,NASDAQ,Failure
NexusGroup8952,Healthcare,18.85,10427619,6,Neutral,5.17,38,23,NYSE,Success
PulseHoldings8953,Telecommunications,28.26,3285832,6,Neutral,81.82,54,270,NASDAQ,Success
VortexLabs8954,Finance,16.03,5945441,1,Neutral,43.52,61,89,NYSE,Failure
CipherDynamics8955,Healthcare,17.89,1326519,5,Bull,51.01,3,140,NYSE,Success
HelixVentures8956,Consumer Goods,27.38,4628323,3,Bear,3.85,10,44,NASDAQ,Failure
PrismGlobal8957,Consumer Goods,13.64,3281306,3,Neutral,57.36,59,657,NASDAQ,Failure
FluxNetworks8958,Technology,15.07,4169614,4,Bull,66.32,24,91,NASDAQ,Success
AetherInnovations8959,Energy,22.12,25122637,6,Bull,3.77,63,17,NASDAQ,Failure
TitanPartners8960,Technology,39.22,12050173,4,Neutral,9.72,31,87,NASDAQ,Success
OrionEnterprises8961,Healthcare,30.09,7217313,2,Neutral,69.17,6,118,NASDAQ,Success
StellarDigital8962,Consumer Goods,34.39,7309015,6,Bear,100.52,35,279,NASDAQ,Failure
CrestAnalytics8963,Energy,20.73,1316969,5,Bull,50.61,73,426,NYSE,Success
SummitRobotics8964,Healthcare,42.42,2040633,4,Bull,58.4,79,135,NASDAQ,Failure
PinnacleBio8965,Technology,8.41,706033,5,Bull,56.85,38,167,NASDAQ,Failure
HorizonPharma8966,Finance,55.21,918424,5,Bear,24.11,53,51,NASDAQ,Failure
EclipseCapital8967,Healthcare,58.9,1347101,6,Neutral,41.79,62,210,NASDAQ,Success
RadiantEnergy8968,Real Estate,25.24,3175181,5,Neutral,6.67,33,15,NYSE,Failure
ForgeHealth8969,Finance,30.45,960290,6,Neutral,22.71,56,66,NASDAQ,Success
CatalystCorp8970,Real Estate,19.71,3143444,5,Bear,51.23,70,91,NASDAQ,Failure
SynergyInc8971,Healthcare,18.09,2802354,7,Neutral,348.59,64,682,NASDAQ,Success
MomentumTechnologies8972,Industrials,14.8,1051545,9,Bear,45.49,45,403,NASDAQ,Success
ElevateSystems8973,Technology,19.6,15030422,5,Neutral,1202.5,2,2611,NASDAQ,Failure
IgniteSolutions8974,Healthcare,26.52,869326,4,Bear,987.27,57,2072,NASDAQ,Success
ThriveGroup8975,Technology,24.78,9992294,3,Bull,60.62,52,232,NASDAQ,Failure
AlphaHoldings8976,Technology,54.23,343081,7,Bear,29.35,39,112,NASDAQ,Success
BetaLabs8977,Real Estate,21.12,2835607,4,Bull,1634.42,26,5227,NASDAQ,Success
GammaDynamics8978,Consumer Goods,9.54,986950,10,Bear,167.17,38,656,NASDAQ,Success
DeltaVentures8979,Energy,45.7,1698991,10,Neutral,105.42,31,161,NASDAQ,Success
OmegaGlobal8980,Finance,10.91,19978244,5,Neutral,18.5,12,130,NYSE,Failure
NovaNetworks8981,Energy,15.18,2310633,2,Bull,28.75,11,125,NASDAQ,Success
ApexInnovations8982,Energy,23.01,1083222,7,Neutral,12.17,27,73,NASDAQ,Failure
ZenithPartners8983,Industrials,24.74,5323469,10,Bull,508.77,46,396,NYSE,Failure
VertexEnterprises8984,Energy,9.75,2290436,3,Bear,115.85,2,333,NASDAQ,Failure
QuantumDigital8985,Consumer Goods,13.83,3800765,9,Bull,34.28,58,119,NASDAQ,Failure
NexusAnalytics8986,Healthcare,9.58,1310010,2,Bear,26.89,3,75,NYSE,Success
PulseRobotics8987,Telecommunications,27.41,1376126,3,Neutral,12.34,20,100,NASDAQ,Failure
VortexBio8988,Technology,36.3,1487071,6,Bull,49.17,74,75,NYSE,Success
CipherPharma8989,Healthcare,10.9,7263941,8,Neutral,70.53,13,1022,NASDAQ,Success
HelixCapital8990,Real Estate,33.04,2605591,5,Neutral,1.8,20,10,NASDAQ,Failure
PrismEnergy8991,Technology,31.99,1145944,6,Neutral,12.85,77,77,NYSE,Failure
FluxHealth8992,Technology,14.45,3843213,8,Neutral,19.79,6,93,NASDAQ,Success
AetherCorp8993,Healthcare,7.45,3539441,8,Bear,278.17,20,1199,NASDAQ,Success
TitanInc8994,Finance,11.76,5801359,4,Bull,23.79,45,222,NASDAQ,Failure
OrionTechnologies8995,Telecommunications,14.92,2019173,4,Neutral,3.7,27,21,NASDAQ,Success
StellarSystems8996,Industrials,43.42,3025020,8,Bear,10.47,48,57,NYSE,Success
CrestSolutions8997,Finance,18.93,4983677,6,Neutral,725.36,71,1161,NASDAQ,Failure
SummitGroup8998,Telecommunications,12.14,1191408,7,Neutral,31.21,37,73,NASDAQ,Failure
PinnacleHoldings8999,Energy,21.63,7930470,4,Neutral,11.5,34,57,NASDAQ,Success
HorizonLabs9000,Real Estate,10.51,3323216,7,Bull,4.44,25,28,NASDAQ,Success
EclipseDynamics9001,Technology,25.98,1087059,3,Bear,56.63,27,190,NASDAQ,Success
RadiantVentures9002,Finance,12.32,1079035,6,Neutral,66.33,47,177,NYSE,Failure
ForgeGlobal9003,Technology,13.25,2959708,6,Bear,105.81,6,368,NASDAQ,Success
CatalystNetworks9004,Technology,24.23,1885633,6,Bear,3262.13,12,7067,NASDAQ,Success
SynergyInnovations9005,Consumer Goods,48.19,6952463,7,Neutral,8.55,64,25,NASDAQ,Success
MomentumPartners9006,Technology,60.27,2454044,3,Bull,31.38,36,162,NYSE,Failure
ElevateEnterprises9007,Finance,11.94,4426176,7,Neutral,84.66,59,567,NYSE,Success
IgniteDigital9008,Consumer Goods,14.91,1399154,6,Bull,28.32,69,58,NYSE,Failure
ThriveAnalytics9009,Technology,25.99,3194700,4,Neutral,2.46,22,22,NASDAQ,Failure
AlphaRobotics9010,Finance,36.03,12182803,3,Bear,117.56,31,423,NYSE,Success
BetaBio9011,Consumer Goods,6.81,2818940,9,Bull,21.18,49,130,NYSE,Success
GammaPharma9012,Real Estate,20.98,1880476,5,Neutral,11.07,56,85,NYSE,Failure
DeltaCapital9013,Healthcare,15.74,1378070,5,Neutral,14.29,5,120,NYSE,Success
OmegaEnergy9014,Telecommunications,7.68,3208228,3,Bull,559.33,46,1250,NYSE,Success
NovaHealth9015,Industrials,10.29,13380577,8,Bull,383.2,19,524,NYSE,Success
ApexCorp9016,Consumer Goods,15.12,836018,8,Bear,10.63,37,44,NASDAQ,Success
ZenithInc9017,Healthcare,20.68,3109841,7,Bear,4.06,65,56,NASDAQ,Success
VertexTechnologies9018,Consumer Goods,33.25,588968,5,Bull,210.09,13,344,NASDAQ,Success
QuantumSystems9019,Industrials,23.98,2168568,7,Bear,1196.68,76,2779,NASDAQ,Success
NexusSolutions9020,Healthcare,32.26,4251444,4,Bear,1806.3,28,4547,NASDAQ,Success
PulseGroup9021,Telecommunications,20.36,673083,6,Neutral,6.53,62,50,NASDAQ,Failure
VortexHoldings9022,Real Estate,14.12,2095264,5,Neutral,418.54,15,1474,NASDAQ,Failure
CipherLabs9023,Finance,18.32,4371074,6,Bull,54.16,58,180,NYSE,Success
HelixDynamics9024,Consumer Goods,28.44,3727089,2,Neutral,3.02,68,21,NYSE,Failure
PrismVentures9025,Finance,33.66,4588016,9,Bear,15.04,54,169,NASDAQ,Failure
FluxGlobal9026,Industrials,18.65,1233545,9,Bear,16.8,75,198,NYSE,Success
AetherNetworks9027,Industrials,12.62,4369275,3,Bull,111.41,6,666,NYSE,Failure
TitanInnovations9028,Technology,23.76,1794060,7,Neutral,7.03,74,51,NASDAQ,Success
OrionPartners9029,Technology,25.51,6675998,3,Neutral,224.98,45,423,NASDAQ,Success
StellarEnterprises9030,Healthcare,37.2,324275,6,Bull,111.41,20,346,NYSE,Success
CrestDigital9031,Real Estate,14.31,2447042,1,Bull,252.17,54,580,NYSE,Failure
SummitAnalytics9032,Healthcare,14.38,3608768,5,Bear,20.28,39,148,NASDAQ,Failure
PinnacleRobotics9033,Real Estate,29.31,12602831,5,Neutral,98.97,62,357,NYSE,Success
HorizonBio9034,Finance,16.38,3565436,8,Neutral,11.54,59,75,NYSE,Success
EclipsePharma9035,Healthcare,16.04,3946287,9,Bull,150.66,57,404,NASDAQ,Success
RadiantCapital9036,Real Estate,37.6,4758724,9,Neutral,38.25,68,40,NASDAQ,Success
ForgeEnergy9037,Energy,10.12,11445271,8,Bear,44.31,27,301,NASDAQ,Failure
CatalystHealth9038,Healthcare,56.15,2231323,6,Bear,51.98,19,171,NASDAQ,Success
SynergyCorp9039,Technology,14.79,803633,6,Bull,4.01,47,44,NASDAQ,Failure
MomentumInc9040,Technology,30.98,663611,6,Bull,325.3,19,640,NYSE,Success
ElevateTechnologies9041,Technology,19.02,6351459,3,Bear,61.82,65,456,NASDAQ,Failure
IgniteSystems9042,Healthcare,23.0,4086530,8,Neutral,327.27,74,583,NYSE,Success
ThriveSolutions9043,Energy,17.61,2529817,7,Neutral,293.01,40,673,NASDAQ,Success
AlphaGroup9044,Healthcare,30.82,1819196,7,Neutral,16.12,64,72,NASDAQ,Failure
BetaHoldings9045,Technology,16.88,3916984,1,Bear,36.42,33,63,NASDAQ,Failure
GammaLabs9046,Healthcare,15.08,4031798,6,Bear,5.33,71,40,NASDAQ,Failure
DeltaDynamics9047,Finance,49.73,5282076,8,Bear,343.42,8,1197,NASDAQ,Success
OmegaVentures9048,Telecommunications,20.38,1078771,5,Bull,88.85,79,333,NASDAQ,Success
NovaGlobal9049,Healthcare,14.33,560001,4,Bull,73.83,44,743,NYSE,Success
ApexNetworks9050,Technology,9.53,1311225,3,Neutral,36.09,77,85,NASDAQ,Failure
ZenithInnovations9051,Energy,51.05,846504,3,Bull,12.75,57,25,NYSE,Failure
VertexPartners9052,Real Estate,15.24,803774,6,Neutral,373.93,59,467,NASDAQ,Success
QuantumEnterprises9053,Industrials,56.31,15708874,5,Neutral,1105.68,29,2099,NYSE,Failure
NexusDigital9054,Industrials,24.52,338743,5,Bull,396.36,54,1615,NYSE,Success
PulseAnalytics9055,Real Estate,21.57,5228864,9,Bull,42.48,61,165,NASDAQ,Success
VortexRobotics9056,Energy,21.87,8096951,3,Neutral,98.03,59,228,NYSE,Failure
CipherBio9057,Telecommunications,60.82,8775415,5,Bear,271.75,80,1388,NASDAQ,Failure
HelixPharma9058,Technology,6.71,4313378,9,Bear,62.87,5,194,NASDAQ,Success
PrismCapital9059,Industrials,22.36,12236204,5,Bull,1009.19,17,941,NASDAQ,Success
FluxEnergy9060,Real Estate,17.59,19450818,6,Neutral,355.16,35,1339,NYSE,Success
AetherHealth9061,Real Estate,18.06,2416350,5,Bear,3562.54,50,7082,NASDAQ,Success
TitanCorp9062,Finance,21.64,5113893,7,Bear,73.06,48,261,NYSE,Success
OrionInc9063,Industrials,17.58,11708130,1,Neutral,1.46,27,34,NYSE,Failure
StellarTechnologies9064,Technology,22.07,1380616,5,Neutral,60.81,11,190,NASDAQ,Failure
CrestSystems9065,Energy,19.85,2558910,6,Neutral,30.89,20,136,NASDAQ,Failure
SummitSolutions9066,Healthcare,10.41,1748341,4,Neutral,70.75,63,138,NASDAQ,Success
PinnacleGroup9067,Energy,24.31,5183432,6,Neutral,792.01,45,1084,NASDAQ,Failure
HorizonHoldings9068,Consumer Goods,28.73,489872,7,Neutral,24.22,2,77,NYSE,Success
EclipseLabs9069,Healthcare,15.32,13751067,6,Neutral,15.68,31,99,NASDAQ,Success
RadiantDynamics9070,Technology,51.11,5574964,9,Bull,20.69,32,62,NYSE,Success
ForgeVentures9071,Healthcare,39.17,5896922,5,Neutral,1381.89,50,2292,NYSE,Success
CatalystGlobal9072,Consumer Goods,30.63,307640,6,Neutral,27.35,66,96,NYSE,Success
SynergyNetworks9073,Consumer Goods,30.44,1155288,6,Bear,80.57,54,243,NYSE,Success
MomentumInnovations9074,Consumer Goods,20.39,14511749,5,Neutral,871.05,80,1135,NASDAQ,Success
ElevatePartners9075,Technology,35.54,2737605,8,Bear,147.73,33,364,NASDAQ,Failure
IgniteEnterprises9076,Industrials,44.05,582996,6,Bear,1.86,66,10,NASDAQ,Failure
ThriveDigital9077,Consumer Goods,30.08,4080059,3,Bull,26.45,2,103,NYSE,Success
AlphaAnalytics9078,Technology,15.1,6447210,7,Neutral,20.51,25,85,NASDAQ,Success
BetaRobotics9079,Healthcare,19.69,5562133,5,Bull,4.0,74,28,NASDAQ,Success
GammaBio9080,Finance,26.76,2812529,5,Bear,26.72,5,139,NYSE,Failure
DeltaPharma9081,Healthcare,30.53,10176213,5,Neutral,0.92,77,31,NYSE,Failure
OmegaCapital9082,Technology,19.32,1620083,7,Bull,88.9,42,118,NYSE,Success
NovaEnergy9083,Technology,15.13,5610155,8,Neutral,55.21,22,154,NYSE,Failure
ApexHealth9084,Technology,44.35,3741576,5,Bear,18.87,2,51,NASDAQ,Failure
ZenithCorp9085,Technology,11.75,2861663,5,Neutral,3.62,69,29,NYSE,Success
VertexInc9086,Healthcare,12.55,2237798,1,Bull,442.19,14,1379,NASDAQ,Success
QuantumTechnologies9087,Industrials,10.34,2318445,4,Bull,23.28,74,52,NASDAQ,Success
NexusSystems9088,Finance,12.53,3376173,4,Bear,283.26,80,796,NYSE,Failure
PulseSolutions9089,Finance,37.47,2439440,6,Bear,45.21,18,245,NYSE,Failure
VortexGroup9090,Consumer Goods,38.11,6804331,5,Neutral,487.35,56,1294,NYSE,Failure
CipherHoldings9091,Finance,19.36,1912677,4,Bear,131.19,39,311,NASDAQ,Success
HelixLabs9092,Technology,25.74,15686185,6,Bear,64.54,46,294,NYSE,Success
PrismDynamics9093,Technology,19.98,1829094,5,Neutral,15.49,7,61,NASDAQ,Success
FluxVentures9094,Technology,11.07,8203576,1,Bull,383.2,36,1358,NASDAQ,Success
AetherGlobal9095,Energy,60.89,8565189,8,Bull,40.12,36,172,NYSE,Failure
TitanNetworks9096,Finance,39.94,3858782,8,Neutral,16.08,45,65,NASDAQ,Failure
OrionInnovations9097,Healthcare,23.98,3529828,5,Bull,43.13,25,82,NYSE,Success
StellarPartners9098,Energy,13.09,1576997,6,Bear,50.95,35,176,NYSE,Success
CrestEnterprises9099,Telecommunications,17.95,1949197,5,Bear,202.59,14,304,NASDAQ,Failure
SummitDigital9100,Healthcare,14.21,4072565,2,Bull,3.24,27,14,NASDAQ,Success
PinnacleAnalytics9101,Finance,21.09,3124748,10,Bull,1948.2,45,2660,NASDAQ,Success
HorizonRobotics9102,Finance,23.45,10671467,7,Bull,109.4,50,307,NYSE,Success
EclipseBio9103,Consumer Goods,16.94,2074872,7,Bull,53.31,11,99,NASDAQ,Success
RadiantPharma9104,Consumer Goods,9.71,2204333,5,Bull,106.27,50,286,NASDAQ,Failure
ForgeCapital9105,Consumer Goods,58.32,618634,8,Bull,5.49,29,29,NYSE,Failure
CatalystEnergy9106,Technology,22.62,6221539,3,Neutral,65.76,20,158,NASDAQ,Success
SynergyHealth9107,Finance,25.24,5684301,5,Neutral,144.82,70,350,NASDAQ,Failure
MomentumCorp9108,Industrials,16.26,8684773,7,Bull,35.1,63,180,NYSE,Success
ElevateInc9109,Healthcare,9.2,9188252,4,Bear,119.75,55,282,NASDAQ,Failure
IgniteTechnologies9110,Telecommunications,19.27,7195357,7,Bear,179.41,34,631,NYSE,Failure
ThriveSystems9111,Healthcare,17.09,7505269,6,Bull,18.31,65,76,NASDAQ,Success
AlphaSolutions9112,Finance,28.64,6016815,6,Bull,355.37,34,1353,NASDAQ,Success
BetaGroup9113,Finance,31.6,7018733,4,Neutral,49.88,19,257,NYSE,Failure
GammaHoldings9114,Finance,29.44,518159,6,Bull,953.16,39,1607,NYSE,Failure
DeltaLabs9115,Industrials,32.92,1088389,9,Neutral,389.22,45,622,NASDAQ,Success
OmegaDynamics9116,Technology,49.49,924312,6,Neutral,100.45,50,379,NASDAQ,Failure
NovaVentures9117,Energy,24.41,11642502,7,Neutral,16.16,24,55,NYSE,Failure
ApexGlobal9118,Energy,34.8,1494108,7,Neutral,46.19,44,74,NYSE,Success
ZenithNetworks9119,Real Estate,25.71,1753523,3,Bull,247.59,37,880,NASDAQ,Failure
VertexInnovations9120,Energy,7.77,3290852,5,Bear,23.58,20,70,NASDAQ,Failure
QuantumPartners9121,Telecommunications,18.59,942527,5,Bull,104.61,49,109,NYSE,Success
NexusEnterprises9122,Real Estate,13.02,4782838,1,Bear,123.93,25,338,NYSE,Success
PulseDigital9123,Healthcare,22.55,388329,7,Bull,46.12,31,257,NYSE,Success
VortexAnalytics9124,Real Estate,13.52,1007024,4,Bull,15.92,78,53,NASDAQ,Success
CipherRobotics9125,Telecommunications,27.19,3988062,7,Neutral,599.67,43,1037,NYSE,Success
HelixBio9126,Healthcare,32.8,944455,4,Bull,111.34,44,414,NASDAQ,Success
PrismPharma9127,Energy,36.66,11984360,10,Bull,34.72,48,103,NYSE,Success
FluxCapital9128,Healthcare,45.13,3423861,5,Neutral,16.69,11,70,NYSE,Success
AetherEnergy9129,Energy,8.69,10140725,9,Bull,210.14,11,837,NASDAQ,Success
TitanHealth9130,Technology,11.03,4675827,5,Bull,49.2,35,238,NYSE,Failure
OrionCorp9131,Consumer Goods,86.83,3230250,5,Bull,236.56,2,658,NASDAQ,Success
StellarInc9132,Finance,33.27,1206745,9,Bear,13.69,24,28,NASDAQ,Success
CrestTechnologies9133,Energy,22.47,8278283,4,Neutral,85.96,8,352,NASDAQ,Success
SummitSystems9134,Technology,20.41,5082199,6,Neutral,26.58,51,86,NYSE,Success
PinnacleSolutions9135,Consumer Goods,19.52,26288651,7,Neutral,744.14,71,1874,NYSE,Success
HorizonGroup9136,Finance,7.64,7484916,6,Bear,94.85,3,133,NASDAQ,Failure
EclipseHoldings9137,Energy,13.65,2196986,6,Neutral,12.26,79,93,NYSE,Failure
RadiantLabs9138,Healthcare,18.99,4366278,5,Neutral,221.95,39,367,NASDAQ,Success
ForgeDynamics9139,Technology,14.04,4985967,7,Neutral,347.95,12,992,NASDAQ,Success
CatalystVentures9140,Finance,14.99,10458841,6,Bull,32.93,26,198,NASDAQ,Success
SynergyGlobal9141,Telecommunications,72.19,12260214,7,Bear,16.2,29,87,NASDAQ,Failure
MomentumNetworks9142,Technology,17.71,2780175,6,Bull,2.0,28,22,NYSE,Success
ElevateInnovations9143,Consumer Goods,23.08,969444,7,Bear,284.63,27,712,NASDAQ,Failure
IgnitePartners9144,Technology,22.68,512041,8,Neutral,3.94,77,14,NASDAQ,Failure
ThriveEnterprises9145,Consumer Goods,26.97,1045965,5,Neutral,50.78,48,337,NYSE,Failure
AlphaDigital9146,Technology,15.82,1808889,8,Neutral,4.1,15,47,NYSE,Success
BetaAnalytics9147,Finance,37.47,14714373,5,Bull,813.63,25,1301,NYSE,Success
GammaRobotics9148,Healthcare,25.07,14939294,3,Bull,404.17,28,162,NASDAQ,Failure
DeltaBio9149,Technology,10.55,8539047,5,Neutral,85.64,77,434,NASDAQ,Success
OmegaPharma9150,Healthcare,19.03,11188520,4,Bull,262.84,70,257,NYSE,Success
NovaCapital9151,Healthcare,18.43,1611389,6,Bull,44.78,15,205,NYSE,Success
ApexEnergy9152,Finance,18.01,718329,5,Bull,15.85,57,49,NASDAQ,Failure
ZenithHealth9153,Telecommunications,25.91,1194778,6,Neutral,4.42,39,36,NYSE,Success
VertexCorp9154,Finance,27.59,427274,8,Bear,179.11,18,285,NASDAQ,Failure
QuantumInc9155,Real Estate,26.01,1073081,8,Bull,12.01,18,58,NYSE,Success
NexusTechnologies9156,Finance,23.79,1971002,6,Neutral,2415.87,53,1602,NASDAQ,Failure
PulseSystems9157,Technology,20.96,3862030,8,Neutral,10.29,33,52,NYSE,Failure
VortexSolutions9158,Technology,6.85,3743221,5,Bear,249.16,2,611,NYSE,Success
CipherGroup9159,Finance,29.63,1640256,2,Bull,370.18,17,1203,NASDAQ,Success
HelixHoldings9160,Healthcare,25.64,5774417,3,Bull,7.32,1,32,NASDAQ,Failure
PrismLabs9161,Real Estate,12.28,1672048,5,Bear,27.81,8,125,NASDAQ,Success
FluxDynamics9162,Consumer Goods,23.11,3302019,7,Bull,38.67,15,115,NYSE,Failure
AetherVentures9163,Energy,27.77,1077353,5,Bull,10000.0,73,14693,NASDAQ,Success
TitanGlobal9164,Finance,36.08,9710004,8,Neutral,37.79,28,168,NYSE,Success
OrionNetworks9165,Healthcare,25.92,3337840,9,Neutral,9.9,47,78,NASDAQ,Success
StellarInnovations9166,Energy,23.59,6445063,4,Bull,114.16,74,183,NYSE,Success
CrestPartners9167,Technology,32.25,968793,10,Bear,11.34,54,53,NASDAQ,Success
SummitEnterprises9168,Technology,17.23,3891962,2,Bear,49.78,77,197,NASDAQ,Failure
PinnacleDigital9169,Healthcare,24.68,5794001,9,Bear,27.59,33,268,NASDAQ,Success
HorizonAnalytics9170,Technology,14.72,423425,5,Bear,118.75,3,916,NYSE,Failure
EclipseRobotics9171,Consumer Goods,34.99,10512725,5,Bear,23.53,13,48,NASDAQ,Failure
RadiantBio9172,Technology,8.98,937128,5,Bear,19.22,75,60,NYSE,Success
ForgePharma9173,Technology,30.22,4036547,4,Bull,275.49,78,190,NYSE,Success
CatalystCapital9174,Real Estate,20.26,19534699,9,Neutral,84.23,49,776,NYSE,Success
SynergyEnergy9175,Telecommunications,32.55,8494275,4,Bear,56.96,28,223,NASDAQ,Failure
MomentumHealth9176,Finance,13.6,736792,4,Bull,3.04,13,30,NYSE,Failure
ElevateCorp9177,Finance,21.01,2735883,3,Bull,138.76,60,328,NASDAQ,Failure
IgniteInc9178,Industrials,20.7,11222483,4,Bull,26.95,30,106,NASDAQ,Failure
ThriveTechnologies9179,Technology,24.95,1444429,4,Bull,82.9,73,450,NASDAQ,Failure
AlphaSystems9180,Finance,11.9,2280990,4,Bull,3.43,56,14,NASDAQ,Success
BetaSolutions9181,Technology,27.61,2218002,5,Bear,82.75,45,145,NYSE,Failure
GammaGroup9182,Finance,7.98,5780720,3,Bear,72.94,68,205,NASDAQ,Success
DeltaHoldings9183,Telecommunications,14.38,702927,9,Bear,38.69,33,141,NASDAQ,Success
OmegaLabs9184,Industrials,9.19,6114112,5,Bull,14.45,51,87,NASDAQ,Failure
NovaDynamics9185,Telecommunications,30.39,1753634,6,Neutral,313.9,21,744,NYSE,Failure
ApexVentures9186,Consumer Goods,24.53,3232165,7,Neutral,17.82,80,51,NASDAQ,Success
ZenithGlobal9187,Energy,25.23,2610699,10,Bear,213.85,5,448,NYSE,Success
VertexNetworks9188,Industrials,41.95,5955149,7,Bear,262.63,20,698,NASDAQ,Failure
QuantumInnovations9189,Consumer Goods,17.15,3200955,5,Neutral,15.67,6,98,NASDAQ,Failure
NexusPartners9190,Finance,27.24,13803523,3,Bear,167.68,76,737,NYSE,Failure
PulseEnterprises9191,Healthcare,20.76,8792670,6,Bear,28.66,54,97,NYSE,Failure
VortexDigital9192,Finance,19.24,1475750,8,Neutral,142.28,21,275,NASDAQ,Success
CipherAnalytics9193,Healthcare,38.6,12804378,6,Bull,13.41,74,40,NYSE,Success
HelixRobotics9194,Finance,56.88,4499182,6,Bull,45.94,59,288,NASDAQ,Failure
PrismBio9195,Technology,16.19,3874330,6,Neutral,61.29,61,162,NASDAQ,Success
FluxPharma9196,Energy,30.47,7634660,2,Bear,52.24,43,121,NASDAQ,Failure
AetherCapital9197,Technology,23.56,1154123,6,Bear,96.72,25,314,NYSE,Success
TitanEnergy9198,Healthcare,23.7,822876,7,Bull,16.23,75,161,NASDAQ,Success
OrionHealth9199,Finance,22.73,3351576,5,Neutral,23.84,10,61,NASDAQ,Success
StellarCorp9200,Technology,17.0,1782804,8,Neutral,159.3,19,577,NASDAQ,Success
CrestInc9201,Telecommunications,5.0,26002898,8,Bull,29.41,17,90,NYSE,Success
